formula,mp_source_index,mp_material_id,mp_dielectric_task_id,mp_nsites,matbench_index,matbench_n,matbench_nsites
Sn2ClF3,3328,mp-29252,mp-1117648,24,3110,1.9511669306711654,24
Sn2IF3,3358,mp-27167,mp-1116790,24,1825,2.185614177601649,12
Sn2OF2,1012,mp-27480,mp-1141824,10,1370,2.084470516302243,10
Sn2PClO4,6568,mp-555836,mp-1116999,32,2693,2.0669459757494066,16
Sn3As4,775,mp-570377,mp-1114892,7,2931,4.390339622398249,7
Sn3N4,932,mp-16031,mp-1140654,14,3736,3.091224137251443,14
Sn3PO4F3,5853,mp-546757,mp-1116825,33,2283,1.862301264564893,11
Sn4OF6,3017,mp-28932,mp-1117973,44,4390,1.8451706334826237,44
SnB4O7,3745,mp-13252,mp-1117584,24,980,1.982969574485028,24
SnBrCl,1834,mp-989194,mp-1141140,6,482,2.4374430591639813,6
SnBrF,1833,mp-989193,mp-1140867,6,484,2.435326535258328,6
SnCl2,1254,mp-569152,mp-1141856,12,2727,2.090215299915298,12
SnClF,1832,mp-989192,mp-1140830,6,486,2.2784206518258796,6
SnF2,685,mp-7456,mp-1119680,12,2111,1.8237056597305754,12
SnF2,685,mp-7456,mp-1119680,12,4319,1.822288030654503,12
SnF2,1338,mp-7457,mp-1140289,12,2111,1.8237056597305754,12
SnF2,1338,mp-7457,mp-1140289,12,4319,1.822288030654503,12
SnF3,926,mp-8289,mp-1142013,8,3002,1.612038047530823,8
SnF4,191,mp-2706,mp-1141807,5,2880,1.5441292407218377,5
SnF4,422,mp-1786164,mp-1117500,10,4652,1.5883249588775015,10
SnH4(NF)2,5677,mp-643902,mp-1141337,9,2026,1.6769019053003666,9
SnI4,777,mp-571436,mp-1119554,5,1626,1.7485759920575374,5
SnO,146,mp-2097,mp-1540706,4,2182,2.6536138887701983,8
SnO,146,mp-2097,mp-1540706,4,3198,2.5613330513621224,4
SnO,950,mp-545552,mp-1114749,4,2182,2.6536138887701983,8
SnO,950,mp-545552,mp-1114749,4,3198,2.5613330513621224,4
SnO,1277,mp-545820,mp-1140071,8,2182,2.6536138887701983,8
SnO,1277,mp-545820,mp-1140071,8,3198,2.5613330513621224,4
SnO2,172,mp-856,mp-1141100,6,4175,2.107210039002479,6
SnO2,172,mp-856,mp-1141100,6,4698,2.17780455198961,12
SnO2,1309,mp-1041584,mp-1116799,24,4175,2.107210039002479,6
SnO2,1309,mp-1041584,mp-1116799,24,4698,2.17780455198961,12
SnPS3,4877,mp-13923,mp-1115807,20,658,2.6576186709157508,20
SnPSe3,4882,mp-570370,mp-1117247,20,2700,3.2223231784950848,20
SnS,595,mp-2231,mp-1140680,8,4166,4.4643775228654965,8
SnS,993,mp-8781,mp-1114917,8,1537,2.549949215180569,4
SnS2,499,mp-1170,mp-1141455,3,3296,2.9672096881301377,3
SnS2,648,mp-9984,mp-1141532,6,372,2.474671695397193,6
SnSe,907,mp-2693,mp-1140189,2,4238,6.760399396485549,2
SnSe,1257,mp-691,mp-1140227,8,4203,5.140168609426478,8
SnSe2,266,mp-665,mp-1140668,3,201,3.859015418471421,3
Sr(AlTe2)2,5409,mp-37091,mp-1140276,7,1773,2.7093812946870357,7
Sr(As3Pt2)2,2195,mp-14500,mp-1140072,22,3614,5.0640892567167,22
Sr(AsS2)2,1365,mp-36577,mp-1114842,7,816,2.4586686099052337,7
Sr(BeN)2,2307,mp-11919,mp-1141508,10,3551,2.271775883899354,10
Sr(CdAs)2,2777,mp-7771,mp-1140140,5,81,11.709114967978296,5
Sr(CdP)2,2786,mp-8277,mp-1141344,5,3344,3.4685731936922064,5
Sr(ClO3)2,4074,mp-28477,mp-1117142,72,2830,1.6182419472995997,18
Sr(CuO)2,2351,mp-13900,mp-1140134,10,3536,2.443845398819928,10
Sr(ErS2)2,1932,mp-38728,mp-1117191,28,4529,2.7038399237627466,14
Sr(GaTe2)2,5407,mp-33880,mp-1139961,7,2064,3.073688283913427,7
Sr(GdS2)2,1927,mp-37183,mp-1116317,14,4558,2.8005733936529995,14
Sr(MgAs)2,2794,mp-863260,mp-1140047,5,4650,2.9742814820041685,5
Sr(MgSb)2,2804,mp-9566,mp-1140931,5,50,3.1864654922552242,5
Sr(P3Pt2)2,2428,mp-8507,mp-1140346,22,117,4.339277973734212,22
Sr(PIr)2,2476,mp-15074,mp-1142064,15,255,6.252679425654279,15
Sr(PrS2)2,1929,mp-38240,mp-1116877,28,4556,2.7369265000483054,14
Sr(RhO2)2,4343,mp-766173,mp-1118234,28,2948,2.5974658162652817,28
Sr(SbO3)2,2511,mp-9126,mp-1142153,9,180,1.8584589494166042,9
Sr(Si3N4)2,4087,mp-567278,mp-1118713,30,263,2.147400676787326,30
Sr(SmS2)2,1915,mp-34508,mp-1116924,28,2605,2.7405465999808625,14
Sr(YS2)2,1919,mp-35746,mp-1117346,28,3800,2.7138368287967003,14
Sr(ZnAs)2,2776,mp-7770,mp-1140568,5,85,3.8789603418098255,5
Sr(ZnP)2,2785,mp-8276,mp-1141705,5,3346,3.3321664624285123,5
Sr2BiAu,3614,mp-867193,mp-1142020,4,4505,5.218648771473319,4
Sr2BrN,2873,mp-23056,mp-1140476,4,4011,2.2316733631963244,4
Sr2CaI6,2419,mp-756500,mp-1117591,18,781,1.8819310640509552,18
Sr2CaI6,2507,mp-754710,mp-1116807,18,1272,1.889790993734492,9
Sr2CaWO6,6859,mp-18742,mp-1117606,20,438,2.017576929553534,20
Sr2CuClO2,5951,mp-561243,mp-1117138,18,2869,1.8991276067359608,18
Sr2CuSi2O7,5327,mp-15748,mp-1115838,24,576,2.1817338670577278,24
Sr2Ge,612,mp-2576,mp-1141692,12,3610,4.347451360663317,12
Sr2GeN2,1874,mp-29089,mp-1118629,40,4332,5.898406338438657,40
Sr2H5Rh,1470,mp-35152,mp-1115129,16,2306,2.8313412604865085,8
Sr2H6Ru,3512,mp-24292,mp-1140303,9,3651,2.070308189618155,9
Sr2HN,2680,mp-690794,mp-1142076,4,912,2.3668797321931287,4
Sr2HfO4,1500,mp-768305,mp-1140340,7,2577,1.9822964796753622,7
Sr2HgPb,3615,mp-867207,mp-1141799,4,4551,9.775962765886545,4
Sr2In2O5,4098,mp-22512,mp-1117339,36,356,2.069078699969304,18
Sr2MgGe2O7,5351,mp-972387,mp-1117575,24,4039,1.7489874213384153,24
Sr2MgH6,2767,mp-644225,mp-1141118,9,2544,2.1680691872697215,9
Sr2NCl,2872,mp-23033,mp-1141782,4,3991,2.160888860322662,4
Sr2Nb2O7,4175,mp-3870,mp-1116326,22,222,2.184187034115888,22
Sr2NbN3,2207,mp-17701,mp-1118626,48,4385,2.469133856233801,24
Sr2PdO3,4955,mp-4359,mp-1141563,6,3826,2.38565155334567,6
Sr2SbAu,3582,mp-863251,mp-1141448,4,4717,5.227213406778045,4
Sr2Si,586,mp-1106,mp-1141039,12,4269,4.107878609047091,12
Sr2Si5N8,4417,mp-9710,mp-1117948,30,4326,2.139908720794729,30
Sr2Sn,1263,mp-978,mp-1140396,12,381,4.3744332966301664,12
Sr2SnHg,3613,mp-867169,mp-1140107,4,4636,8.319696148297727,4
Sr2SnO4,1713,mp-3376,mp-1140268,7,3992,1.9890099714849756,7
Sr2SnS4,4051,mp-30294,mp-1116878,28,1855,2.2661006155949917,14
Sr2TaN3,2205,mp-17518,mp-1118624,48,4198,2.399369083738473,24
Sr2TiO4,1723,mp-5532,mp-1142130,7,4092,2.2428115539801103,7
Sr2TmNbO6,6517,mp-557387,mp-1117530,20,2144,2.1576426951652583,20
Sr2VN3,2200,mp-17012,mp-1118570,48,2842,2.6093543262654078,24
Sr2ZnGe2O7,5329,mp-17392,mp-1117569,24,2410,1.7971208455007508,24
Sr2ZnN2,1515,mp-9306,mp-1141329,5,389,2.532808980822149,5
Sr3(AlN2)2,4281,mp-17129,mp-1118569,36,1908,2.3552900741380736,36
Sr3(BN2)2,2160,mp-1029510,mp-1119158,36,1493,2.2472762031698137,36
Sr3(GaN2)2,4280,mp-16945,mp-1118567,36,1025,2.4799270822613577,36
Sr3(SiAs2)2,2174,mp-11677,mp-1140607,18,3500,3.1308145904840443,18
Sr3Al3N5,3144,mp-1029733,mp-1120055,22,3128,2.3223216113765695,22
Sr3As4,514,mp-15339,mp-1142258,14,3681,3.415747843932825,14
Sr3B3N5,3138,mp-1029490,mp-1119142,22,671,2.104916071169268,22
Sr3BN3,3375,mp-1029665,mp-1119037,14,840,2.755385756417182,14
Sr3BiN,3821,mp-570008,mp-1141197,5,3415,5.866422845312128,5
Sr3CaI8,5056,mp-754610,mp-1117233,12,313,1.9900096478100004,12
Sr3CrN4,4512,mp-7214,mp-1118782,64,3748,2.4256436259269414,64
Sr3Fe2O5,4948,mp-19218,mp-1140629,10,3789,2.1399042034375357,10
Sr3Ga3N5,3213,mp-570971,mp-1118747,22,2590,2.514468068333075,22
Sr3GaN3,3381,mp-7191,mp-1118773,14,2210,2.668529745009412,14
Sr3GeO5,1491,mp-771411,mp-1117373,18,3211,1.9121050519726264,18
Sr3MoN4,2398,mp-570046,mp-1118774,96,4748,2.2858304107406275,96
Sr3P14,216,mp-1853,mp-1141124,34,3571,2.8046390142048585,34
Sr3P4,512,mp-14288,mp-1140981,14,3592,3.074789965718779,14
Sr3SbN,3832,mp-7752,mp-1140352,5,2838,3.137514940203472,5
Sr3ScRhO6,5617,mp-18247,mp-1141385,22,1504,2.217881872419827,22
Sr3SiO5,2347,mp-979932,mp-1117274,36,979,1.8633570958532524,18
Sr3Ta4(O6F)2,5603,mp-756810,mp-1117474,63,526,2.1350035909415466,21
Sr3TaGa3(SiO7)2,7125,mp-16136,mp-1115850,23,185,1.849595361153356,23
Sr3TeO6,2034,mp-768907,mp-1116834,30,1727,1.9012928057859373,10
Sr3YRhO6,5618,mp-18498,mp-1140888,22,1587,2.2048431539081776,22
Sr4Al6WO16,6279,mp-19259,mp-1117878,54,818,1.6490184959544876,27
Sr4As2O,1505,mp-8299,mp-1141419,7,4631,2.815965790511899,7
Sr4CN4,4779,mp-567601,mp-1118725,36,2196,2.3106846748673147,36
Sr4Cl6O,3416,mp-23321,mp-1117418,22,2418,1.7441666587036162,22
Sr4Cu2O7,2287,mp-766217,mp-1118299,26,193,2.8195241915377616,26
Sr4LiCu(CO5)2,7099,mp-753353,mp-1117128,36,1647,1.941713246937697,18
Sr4MgCr2(SO3)2,7090,mp-1048620,mp-1118280,15,4664,2.1846424573981587,15
Sr4P2O,1504,mp-8298,mp-1140598,7,118,2.699608860557401,7
Sr4Sb2O,1743,mp-755293,mp-1140832,7,531,2.9222677968142743,7
Sr4TiN4,3145,mp-1029799,mp-1118950,18,2782,2.55371402732047,18
Sr4ZrN4,3139,mp-1029580,mp-1118882,18,450,2.5075953953272982,18
Sr5(AuO4)2,1707,mp-28796,mp-1116909,60,4489,2.1438192783018373,15
Sr5(GeN3)2,2399,mp-571046,mp-1118760,52,1477,2.3963963222583473,26
Sr5(SiN3)2,2163,mp-1029868,mp-1118908,52,4592,2.330222521563123,26
Sr5(SnP3)2,4296,mp-18458,mp-1140777,26,1577,3.203227539009158,26
Sr5Mo2N7,3202,mp-31231,mp-1118661,28,3233,2.40077980386929,28
Sr5NbN5,4289,mp-10577,mp-1118538,44,3818,2.477448889482889,44
Sr6CoC2N7,6176,mp-721246,mp-1118392,32,2173,2.394384332836592,32
Sr6Cu3N5,1454,mp-29136,mp-1118347,28,3694,2.7086609853086694,28
Sr6Y2Al4O15,6804,mp-1020715,mp-1115543,27,511,1.8698023959766445,27
Sr7GeN6,4360,mp-568436,mp-1118736,56,3014,2.5854359400302305,56
SrAgP,3086,mp-10667,mp-1141087,6,3609,11.214826495908737,6
SrAl2B2O7,5965,mp-15939,mp-1115100,36,3261,1.5673260669050377,12
SrAl2O4,2735,mp-5492,mp-1117791,42,2833,1.7006019522510214,42
SrAl2O4,2747,mp-36775,mp-1117895,42,3164,1.7107669819898537,42
SrAl2SiN2O3,7254,mp-554390,mp-1117854,36,429,1.8653172205641948,36
SrAlH5,3040,mp-568450,mp-1117880,28,4417,2.128335030017596,28
SrAlSiH,5978,mp-570485,mp-1119547,4,1156,3.6382935102416654,4
SrB4O7,4391,mp-5540,mp-1117647,24,993,1.7774847397375877,24
SrBPO5,5952,mp-6486,mp-1117588,24,2278,1.6789643633303593,24
SrBPO5,5952,mp-6486,mp-1117588,24,3147,1.6800945409906705,24
SrBPO5,5962,mp-558022,mp-1117564,24,2278,1.6789643633303593,24
SrBPO5,5962,mp-558022,mp-1117564,24,3147,1.6800945409906705,24
SrBrF,1773,mp-23024,mp-1141453,6,3979,1.782072482626151,6
SrCN2,2837,mp-12317,mp-1140359,4,896,1.774527636677812,12
SrCO3,1028,mp-33746,mp-1116848,20,86,1.6407889362539392,10
SrCa(CO3)2,6059,mp-559653,mp-1117312,20,4523,1.6691703528000568,20
SrCa2I6,3065,mp-771568,mp-1118052,36,3820,1.934581177757432,36
SrCaGe,4556,mp-12418,mp-1142050,12,3612,4.153793446959056,12
SrCaSi,4796,mp-7084,mp-1141000,12,352,4.07602747782691,12
SrCaSn,4571,mp-20726,mp-1141546,12,1473,4.255467071897043,12
SrCl2,891,mp-23209,mp-1140599,3,4607,1.6967616214424517,3
SrClF,1768,mp-22957,mp-1140808,6,3940,1.6918089923707897,6
SrCu2GeS4,5961,mp-18685,mp-1115942,24,967,2.802965037241815,24
SrCu2GeSe4,6567,mp-16179,mp-1141319,16,713,3.1804087787627586,16
SrCu2SnS4,5948,mp-16988,mp-1115879,24,1838,3.0541305363938407,24
SrCuN,4573,mp-21609,mp-1118630,36,3782,3.4655546934557724,36
SrF2,929,mp-981,mp-1141963,3,4562,1.5261061562028153,3
SrFeO2,1966,mp-21145,mp-1140235,4,213,2.266571346034946,4
SrGaGeH,5984,mp-978847,mp-1116621,4,3317,6.189917635424023,4
SrGaSnH,5985,mp-978852,mp-1116627,4,3349,5.74714085437272,4
SrGe(HO2)2,5703,mp-23884,mp-1117062,32,1527,1.7483757223968386,16
SrGe2,588,mp-1244,mp-1140952,24,3617,4.183857868841468,24
SrGeN2,4367,mp-1029497,mp-1119166,64,4477,2.3920395760382673,64
SrGeO3,3481,mp-555731,mp-1116478,15,2089,1.7724299704078539,15
SrGeTeO6,5901,mp-10341,mp-1115143,9,2109,1.8604572914564104,9
SrH2,607,mp-23714,mp-1141770,12,1241,2.0189105973271824,12
SrH2(CO2)2,6386,mp-556478,mp-1117913,36,431,1.5677398806349645,36
SrH4O3,1395,mp-626750,mp-1117351,16,302,1.6074217451144137,16
SrH4O3,1396,mp-626755,mp-1117381,16,891,1.6634666613230737,16
SrH4O3,4038,mp-626727,mp-1119598,16,1621,1.6348819529250422,16
SrHCl,1784,mp-23860,mp-1140096,6,1309,1.8732453122856065,6
SrHClO,6205,mp-24066,mp-1115002,8,2995,1.6531667590818966,8
SrHI,1788,mp-24205,mp-1140923,6,1453,1.96767163588508,6
SrHfN2,1757,mp-1029396,mp-1118871,8,4261,2.572084239159622,8
SrHfN2,2718,mp-9383,mp-1141983,4,107,3.3035334618125787,4
SrHfO3,4995,mp-13109,mp-1140979,10,4350,2.0871714511909736,10
SrHfO3,5415,mp-13108,mp-1114862,5,963,2.0857646080035015,5
SrIF,1775,mp-23046,mp-1140791,6,4002,1.8330449167073526,6
SrLi(BS2)3,7011,mp-558219,mp-1117412,44,3062,2.058974906759834,22
SrLi4N2,2352,mp-15845,mp-1118557,28,2464,2.5662395965043228,14
SrLiN,1872,mp-29754,mp-1141397,6,548,2.6145331641933076,6
SrLiNb2O6F,7093,mp-753719,mp-1119698,22,2597,2.0592047008493353,11
SrLiP,3463,mp-10614,mp-1114815,3,274,2.8917565019666984,3
SrLiPrTeO6,7215,mp-39144,mp-1116330,20,1354,2.0124442021250344,20
SrLiSb,4805,mp-7756,mp-1140395,12,2881,3.1821376463000464,12
SrLiTa2O6F,7206,mp-39387,mp-1117544,44,515,2.1244904487115646,22
SrMg2N2,2595,mp-10550,mp-1142043,5,3688,2.4822305157525753,5
SrMgH4,4203,mp-643009,mp-1115237,24,2312,2.0398441933964793,12
SrN6,1298,mp-2131,mp-1141540,14,3741,1.6997058569137626,14
SrNb6O16,4236,mp-14482,mp-1115820,23,4374,2.5786559160410008,23
SrNiF6,2670,mp-555718,mp-1140493,8,2715,2.131116061284943,8
SrO,903,mp-2472,mp-1141410,2,4570,1.9743353311938125,2
SrO2,190,mp-2697,mp-1140672,3,3678,1.809051316753124,3
SrP,657,mp-7931,mp-1141542,12,2617,2.734857644070955,12
SrP3,130,mp-569867,mp-1141655,16,327,3.3719430600098916,16
SrPr2O4,4610,mp-29605,mp-1117997,28,1355,2.1090906413270467,28
SrReN3,2444,mp-989623,mp-1118839,40,2489,2.4344816012175294,20
SrS,852,mp-1087,mp-1142302,2,4189,2.155458187949844,2
SrS3,505,mp-1175,mp-1115132,16,1650,2.378514522413797,8
SrSe,909,mp-2758,mp-1140030,2,4500,2.2753021777337876,2
SrSeO3,1138,mp-3395,mp-1140262,10,4030,1.841564009205219,10
SrSi7N10,4883,mp-570598,mp-1117788,36,3017,2.051190629853793,36
SrSiN2,1620,mp-4549,mp-1118677,16,1978,2.1831225343530307,16
SrSnO3,2312,mp-12867,mp-1141905,10,3665,2.124082233185251,10
SrTa4O11,3392,mp-541462,mp-1117885,32,2986,2.294342316801633,32
SrTaNO2,5257,mp-780737,mp-1117329,20,594,2.6978671205231737,20
SrTaNO2,5684,mp-754625,mp-1140533,20,2519,2.673325020768456,20
SrTaNO2,6782,mp-755488,mp-1140331,20,2099,2.749060445558324,20
SrTaNO2,6846,mp-780671,mp-1141333,20,343,2.806005464475554,20
SrTaNO2,6847,mp-849636,mp-1140562,20,2048,2.705981029743803,20
SrTe,873,mp-1958,mp-1141083,2,3021,2.428373941550193,2
SrTiN2,1823,mp-9517,mp-1140712,8,2522,3.006580560481735,8
SrTiO3,2334,mp-4651,mp-1141919,10,717,2.538092656569759,10
SrWN3,1441,mp-989625,mp-1118831,10,2400,2.8531029891447433,10
SrZrN2,1756,mp-1029275,mp-1119136,8,1929,2.6798454557430484,8
SrZrN2,2717,mp-9382,mp-1141814,4,106,3.3895555264173876,4
SrZrO3,2335,mp-5076,mp-1141977,10,4194,2.1506841547129345,10
SrZrO3,3335,mp-557203,mp-1118042,40,2058,2.157176163413642,40
Ta(ICl)2,4952,mp-28683,mp-1140969,10,1138,2.0758359761792313,10
Ta2CrNO5,6513,mp-849504,mp-1117372,18,1230,2.5965539984114843,18
Ta2CrNO5,6790,mp-779348,mp-1117454,18,3692,2.58543316809131,18
Ta2CrNO5,6884,mp-755234,mp-1117452,18,3185,2.587051410389828,18
Ta2MnO6,1652,mp-753736,mp-1117180,18,1858,2.407946981697618,18
Ta2O5,419,mp-10390,mp-1140248,14,3561,2.372340616356265,14
Ta2Pb2O7,3692,mp-755731,mp-1117650,22,2028,2.607615897297277,22
Ta2SnO6,5213,mp-556489,mp-1117137,18,291,2.460595550669691,18
Ta3N5,1268,mp-27488,mp-1142298,16,1381,3.290997822333249,16
Ta3TeI7,3422,mp-29117,mp-1117478,22,2780,2.805405318309637,22
Ta9(FeS3)2,3479,mp-3652,mp-1118439,34,764,7.5311893925638795,34
TaAgO3,2582,mp-9890,mp-1141713,10,489,2.5941644126770416,10
TaAlO4,1485,mp-760396,mp-1119737,24,3827,2.170132714835662,12
TaAsO4,4219,mp-756401,mp-1119727,24,4453,2.387299729820284,12
TaAsO4,4892,mp-754840,mp-1115258,12,1119,2.297963736296405,12
TaCl4F,5091,mp-27854,mp-1117568,48,3496,1.6306765467130506,24
TaCrO4,1480,mp-753467,mp-1119799,24,182,2.4011490304990786,12
TaCrO4,4721,mp-756340,mp-1116726,6,2669,2.4395518906494553,6
TaCu3S4,3892,mp-10748,mp-1114801,8,2000,2.461745925151497,8
TaCu3Se4,3898,mp-4081,mp-1114809,8,3089,2.6411773889687913,8
TaCu3Te4,3904,mp-9295,mp-1119919,8,2889,3.02230574231,8
TaFeO4,1489,mp-761390,mp-1119748,24,4263,2.456832920652115,12
TaGaFe2,3618,mp-867507,mp-1116503,16,1686,6.347627115702377,4
TaGaO4,3730,mp-753378,mp-1115360,12,339,2.2720269217888536,12
TaGaO4,4451,mp-33508,mp-1118032,24,1756,2.279260186990507,24
TaIn3O7,3366,mp-752535,mp-1118437,44,1400,2.394628502851051,22
TaRhO4,1486,mp-760402,mp-1115365,24,2603,3.051632350071024,12
TaSbRu,3946,mp-31454,mp-1141442,3,3483,4.422581485964954,3
TaTl(GeO3)3,6231,mp-540634,mp-1117851,28,1109,1.8937842186127372,28
TaTl3S4,3767,mp-7562,mp-1141885,8,3063,2.5201609075612614,8
TaTl3Se4,3753,mp-10644,mp-1141310,8,1478,2.7057512819917515,8
TaVO4,1481,mp-755190,mp-1119822,24,829,2.4537425836192894,12
TaZn2N3,4134,mp-1029387,mp-1118963,24,878,2.6203751639793875,12
Tb2CdS4,1913,mp-34376,mp-1117545,28,4021,2.9065866005792205,14
Tb2Ge2O7,5247,mp-14649,mp-1115824,44,1791,1.9397551391863872,44
Tb2PbS4,1955,mp-675645,mp-1117282,28,954,3.112475060141045,14
Tb2Ti2O7,5386,mp-769953,mp-1117900,44,2438,2.0822415806049017,44
Tb3CuSnS7,6157,mp-554781,mp-1116470,24,2667,2.8181577315686233,24
Tb3CuSnSe7,6142,mp-18126,mp-1115921,24,964,3.1239333646329057,24
Tb5AgS8,5099,mp-33449,mp-1116278,14,83,2.951872740592451,14
TbAgTe2,1172,mp-3551,mp-1114822,8,2533,3.357938554133076,8
TbH3(CO2)3,5508,mp-642991,mp-1115313,39,84,1.7613562009618193,13
TbNiSb,3957,mp-3716,mp-1114838,12,3323,4.342058843452027,3
TbSbPt,3927,mp-16313,mp-1115102,12,3085,4.824100641570404,3
Te,4,mp-567313,mp-1119522,3,4137,6.949286917854712,3
Te,4,mp-567313,mp-1119522,3,4424,10.881819700769668,3
Te,7,mp-19,mp-1140942,3,4137,6.949286917854712,3
Te,7,mp-19,mp-1140942,3,4424,10.881819700769668,3
Te(HO)6,1386,mp-625993,mp-1119584,13,279,1.6207319334177384,13
Te(HO)6,1387,mp-626012,mp-1119587,13,4375,1.6140193100868816,13
Te2Br,616,mp-27648,mp-1141627,24,1467,3.2696584938899456,24
Te2I,617,mp-27655,mp-1140929,24,1470,3.4855893810564287,24
Te2Mo,344,mp-1023935,mp-1115562,3,2620,2.475659306124337,3
Te2Mo,712,mp-602,mp-1141107,6,4071,3.7733716134690045,6
Te2O5,994,mp-12177,mp-1141317,14,3590,2.225234070084913,14
Te2Ru,557,mp-267,mp-1141501,6,3248,4.57504098342299,6
Te2Ru,759,mp-1848,mp-1141884,12,3555,4.608000289351843,12
Te2SO7,4386,mp-4906,mp-1117286,20,537,1.9858150299897857,20
Te2SO7,4394,mp-557480,mp-1117359,20,4336,2.0519031816015754,20
Te2W,342,mp-1023926,mp-1115559,3,2618,2.423150414500907,3
Te3As2,122,mp-484,mp-1140490,10,4114,5.724275791166367,10
Te3Cl2,225,mp-27628,mp-1142006,20,1449,2.9842363623993773,20
Te4MoW,2487,mp-1023941,mp-1115565,6,3222,2.8550892364280895,6
Te7As5I,5039,mp-541032,mp-1116947,26,427,4.764238659009433,13
TeBr2,176,mp-863764,mp-1141392,6,4742,2.3036926878383754,6
TeF4,677,mp-561664,mp-1140016,20,2384,1.6102794788483148,20
TeF6,590,mp-1875,mp-1140635,28,3613,1.3655279809167833,28
TeI,129,mp-569766,mp-1140908,8,2381,3.1348600129860054,8
TeI,735,mp-23273,mp-1141629,16,1071,2.9015513092137453,16
TeO2,676,mp-561224,mp-1115189,12,99,2.3709354693875584,12
TeO2,676,mp-561224,mp-1115189,12,874,2.3628252157110565,12
TeO2,676,mp-561224,mp-1115189,12,2916,2.5044626835577595,12
TeO2,1335,mp-557,mp-1141870,12,99,2.3709354693875584,12
TeO2,1335,mp-557,mp-1141870,12,874,2.3628252157110565,12
TeO2,1335,mp-557,mp-1141870,12,2916,2.5044626835577595,12
TeO2,1343,mp-2739,mp-1114978,12,99,2.3709354693875584,12
TeO2,1343,mp-2739,mp-1114978,12,874,2.3628252157110565,12
TeO2,1343,mp-2739,mp-1114978,12,2916,2.5044626835577595,12
TeO2,688,mp-8377,mp-1119877,12,2204,2.213538343919075,12
TeO3,308,mp-2552,mp-1140475,8,4170,2.343714999738737,8
TeO3,537,mp-754658,mp-1141697,16,1942,2.0688966463633056,16
TeOF2,4024,mp-558387,mp-1117020,16,468,1.80583849407046,16
TePb,875,mp-19717,mp-1142129,8,4517,5.1203638542588,2
TePbO3,5015,mp-555021,mp-1117291,20,3880,2.2987514002170832,20
TeRhCl,1008,mp-22945,mp-1141003,6,3931,3.139504791098963,6
TeS7Br2,4794,mp-683875,mp-1141422,40,4678,1.8409236811991962,40
TeS7Cl2,4792,mp-672186,mp-1141886,40,2169,1.9209372712298547,40
Th2HN3,2486,mp-1019323,mp-1115517,6,1887,2.8354113717298293,6
Th3Sb4,832,mp-552,mp-1116452,14,2207,5.8884588815750405,14
ThNiSn,3935,mp-22786,mp-1115054,12,3283,5.655393266608426,3
ThSbRh,3910,mp-10623,mp-1115265,12,3295,4.504394076898686,3
ThSnPt,3932,mp-19886,mp-1115082,12,2942,5.064443700940901,3
Ti(Bi3O5)4,3083,mp-23494,mp-1116103,33,1525,2.503843046199187,33
Ti(CuS)4,1108,mp-29091,mp-1141323,9,1410,3.1293641526674394,9
Ti(SiO3)2,2218,mp-25301,mp-1117431,18,1586,1.9062658010174847,18
Ti2MnAl,3750,mp-999052,mp-1116767,16,2270,13.348394884779225,4
Ti3(BiO3)4,4065,mp-23427,mp-1116101,38,2171,2.6162497332377623,38
Ti3H2O7,1394,mp-626566,mp-1118221,24,4378,2.1431715594728606,24
Ti3N2O3,4214,mp-755047,mp-1117341,32,215,2.9652321438070692,16
Ti3Sn7O20,4725,mp-765970,mp-1118153,60,2098,2.323392203940896,30
Ti3TeO8,1437,mp-774922,mp-1119834,12,1768,1.9743602339323323,12
Ti3Zn2O8,2654,mp-37995,mp-1117380,39,4110,2.444471040259357,13
Ti3Zn2O8,3249,mp-29104,mp-1118133,52,1495,2.3218740275906438,52
Ti7Sn3O20,4724,mp-761118,mp-1118289,60,3449,2.602787352051642,30
TiAgF6,3160,mp-10810,mp-1142193,8,646,2.0031853800052226,8
TiBr4,766,mp-569814,mp-1140402,40,2412,1.6024980499208101,40
TiBrN,4331,mp-27849,mp-1140151,6,4457,3.030498858823962,6
TiCdO3,2054,mp-13641,mp-1140843,10,4196,2.3948529530362994,10
TiCl4,234,mp-30092,mp-1141841,20,1169,1.5072049186048548,20
TiCoSb,3979,mp-5967,mp-1141079,3,1947,4.523425029775555,3
TiF4,34,mp-1383199,mp-1117092,10,4687,1.5646068728810656,10
TiFe2Si,3606,mp-866141,mp-1140857,4,3105,6.189693130079839,4
TiFeO3,2076,mp-19417,mp-1140183,10,4128,2.4124432290384195,10
TiFeO3,2951,mp-19270,mp-1115051,30,487,2.4603113624092385,10
TiFeTe,3989,mp-961673,mp-1141327,3,374,4.621601526166767,3
TiGa2O5,2409,mp-752733,mp-1117536,16,2826,2.3605107059334225,16
TiH2SO6,6382,mp-505139,mp-1118126,40,595,1.9198159634020477,40
TiMn3O8,2688,mp-756589,mp-1117365,36,1043,2.623760532772251,12
TiMnO3,2074,mp-19082,mp-1140900,10,4123,2.4126993181911445,10
TiMnO3,2952,mp-19376,mp-1115036,30,490,2.4457458984939606,10
TiMnO4,1199,mp-775296,mp-1119836,12,1600,3.064483806450933,6
TiNCl,4332,mp-27850,mp-1141241,6,4730,2.9276512201194094,6
TiNbTl(O2F)2,7220,mp-677378,mp-1117328,36,470,2.241734744938987,18
