material_id,formula,atom_index,element,component,ref,pred,residual,abs_residual
mp-27854,Cl32F8Ta8,47,F,yy,-2.83917,-2.77861285,0.06055715000000017,0.06055715000000017
mp-1445093,Ca2CrO6W,7,O,zz,-2.3481,-2.40865326,-0.06055325999999983,0.06055325999999983
mp-28824,Co8Na24O16,10,Na,zz,0.95419,1.01473606,0.06054605999999996,0.06054605999999996
mp-28824,Co8Na24O16,22,Na,zz,0.95419,1.0147351,0.06054510000000002,0.06054510000000002
mp-31231,Mo4N14Sr10,18,N,xx,-2.60674,-2.54621077,0.06052922999999977,0.06052922999999977
mp-567505,C8Si8,4,Si,zz,2.82182,2.76129365,-0.060526350000000395,0.060526350000000395
mp-573316,Cs2Pt4Se6,10,Se,xx,-0.69468,-0.63415396,0.06052603999999995,0.06052603999999995
mp-850194,Ni6O18Ti6,22,O,zz,-2.19429,-2.13376498,0.06052502000000004,0.06052502000000004
mp-850194,Ni6O18Ti6,18,O,zz,-2.19429,-2.13376594,0.0605240600000001,0.0605240600000001
mp-850194,Ni6O18Ti6,15,O,zz,-2.19429,-2.13376808,0.06052192000000023,0.06052192000000023
mp-850194,Ni6O18Ti6,27,O,zz,-2.19429,-2.13376927,0.06052072999999991,0.06052072999999991
mp-850194,Ni6O18Ti6,13,O,zz,-2.19429,-2.13377094,0.06051906000000029,0.06051906000000029
mp-850194,Ni6O18Ti6,25,O,zz,-2.19429,-2.1337719,0.06051809999999991,0.06051809999999991
mp-1042110,O28Re8,13,O,yy,-0.34201,-0.40252453,-0.06051453000000001,0.06051453000000001
mp-686129,Li80N48Ti16,77,Li,xx,0.99961,0.93909627,-0.06051373000000004,0.06051373000000004
mp-850194,Ni6O18Ti6,28,O,zz,-2.19429,-2.13377905,0.060510950000000285,0.060510950000000285
mp-1042110,O28Re8,15,O,yy,-0.34201,-0.40252087,-0.060510869999999994,0.060510869999999994
mp-850194,Ni6O18Ti6,21,O,zz,-2.19429,-2.13377953,0.060510470000000094,0.060510470000000094
mp-573316,Cs2Pt4Se6,9,Se,xx,-0.69468,-0.63416964,0.060510359999999985,0.060510359999999985
mp-850194,Ni6O18Ti6,26,O,zz,-2.19429,-2.13378191,0.0605080899999999,0.0605080899999999
mp-850194,Ni6O18Ti6,20,O,zz,-2.19429,-2.13378525,0.06050475000000022,0.06050475000000022
mp-850194,Ni6O18Ti6,19,O,zz,-2.19429,-2.13378525,0.06050475000000022,0.06050475000000022
mp-850194,Ni6O18Ti6,12,O,zz,-2.19429,-2.13378525,0.06050475000000022,0.06050475000000022
mp-1042110,O28Re8,29,O,yy,-0.34201,-0.40251434,-0.060504340000000045,0.060504340000000045
mp-850194,Ni6O18Ti6,16,O,zz,-2.19429,-2.13378787,0.060502130000000154,0.060502130000000154
mp-1042110,O28Re8,27,O,yy,-0.34201,-0.40251064,-0.060500639999999994,0.060500639999999994
mp-850194,Ni6O18Ti6,14,O,zz,-2.19429,-2.13379002,0.0604999799999999,0.0604999799999999
mp-850194,Ni6O18Ti6,23,O,zz,-2.19429,-2.13379025,0.06049974999999996,0.06049974999999996
mp-850194,Ni6O18Ti6,17,O,zz,-2.19429,-2.13379049,0.06049951000000009,0.06049951000000009
mp-850194,Ni6O18Ti6,24,O,zz,-2.19429,-2.13379526,0.06049474000000021,0.06049474000000021
mp-850194,Ni6O18Ti6,29,O,zz,-2.19429,-2.13380146,0.060488540000000146,0.060488540000000146
mp-961687,PdSnZr,0,Zr,xx,2.66239,2.60190487,-0.06048513,0.06048513
mp-4961,HgNa2O2,3,O,yy,-1.22726,-1.1667974,0.06046259999999992,0.06046259999999992
mp-753401,O20Sc8Ti4,13,O,yy,-1.88533,-1.82486916,0.06046083999999996,0.06046083999999996
mp-753401,O20Sc8Ti4,23,O,yy,-1.88533,-1.82487047,0.06045952999999993,0.06045952999999993
mp-753401,O20Sc8Ti4,28,O,yy,-1.88532,-1.82486665,0.06045335000000018,0.06045335000000018
mp-753401,O20Sc8Ti4,18,O,yy,-1.88532,-1.82486796,0.06045204000000015,0.06045204000000015
mp-31114,Ga2Ho6O12,4,Ho,yy,3.56319,3.62364149,0.06045148999999972,0.06045148999999972
mp-31114,Ga2Ho6O12,5,Ho,yy,3.5632,3.62364864,0.06044863999999972,0.06044863999999972
mp-1434,MoS2,2,S,xx,0.48192,0.54234242,0.06042241999999998,0.06042241999999998
mp-1042110,O28Re8,28,O,yy,-0.34212,-0.40253088,-0.06041088,0.06041088
mp-1042110,O28Re8,26,O,yy,-0.34212,-0.40251967,-0.060399670000000016,0.060399670000000016
mp-1042110,O28Re8,14,O,yy,-0.34212,-0.40251729,-0.06039729000000005,0.06039729000000005
mp-1042110,O28Re8,12,O,yy,-0.34212,-0.40251639,-0.06039639000000002,0.06039639000000002
mp-640889,Cu12Te12Tm4,7,Cu,zz,0.45357,0.39317983,-0.060390169999999965,0.060390169999999965
mp-640889,Cu12Te12Tm4,5,Cu,zz,0.45357,0.39318615,-0.06038384999999996,0.06038384999999996
mp-7290,Er12Ga4S24,27,S,yy,-2.41952,-2.35914516,0.06037483999999971,0.06037483999999971
mp-7290,Er12Ga4S24,25,S,yy,-2.41952,-2.35914683,0.06037317000000009,0.06037317000000009
mp-7290,Er12Ga4S24,39,S,yy,-2.41952,-2.35914731,0.060372689999999896,0.060372689999999896
mp-7290,Er12Ga4S24,37,S,yy,-2.41952,-2.35915065,0.060369349999999766,0.060369349999999766
mp-7290,Er12Ga4S24,24,S,yy,-2.41951,-2.3591466,0.060363399999999956,0.060363399999999956
mp-7290,Er12Ga4S24,26,S,yy,-2.41951,-2.35914683,0.06036317000000002,0.06036317000000002
mp-7290,Er12Ga4S24,36,S,yy,-2.41951,-2.35914707,0.060362929999999704,0.060362929999999704
mp-7290,Er12Ga4S24,38,S,yy,-2.41951,-2.35915041,0.06035959000000002,0.06035959000000002
mp-686129,Li80N48Ti16,49,Li,yy,0.77208,0.71172148,-0.06035851999999997,0.06035851999999997
mp-504607,In6O18Y6,13,O,xx,-2.34818,-2.40852642,-0.06034641999999968,0.06034641999999968
mp-9813,S2W,2,S,zz,0.1054,0.04506047,-0.060339529999999995,0.060339529999999995
mp-14649,Ge8O28Tb8,0,Tb,xx,4.14875,4.08841896,-0.06033103999999945,0.06033103999999945
mp-28824,Co8Na24O16,3,Na,zz,0.95426,1.01458931,0.06032931000000008,0.06032931000000008
mp-504607,In6O18Y6,14,O,xx,-2.34818,-2.40850878,-0.06032877999999986,0.06032877999999986
mp-14649,Ge8O28Tb8,6,Tb,xx,4.14875,4.08842611,-0.06032388999999938,0.06032388999999938
mp-28824,Co8Na24O16,15,Na,zz,0.95426,1.01458168,0.060321680000000044,0.060321680000000044
mp-14649,Ge8O28Tb8,2,Tb,yy,4.14874,4.08842039,-0.06031961000000052,0.06031961000000052
mp-14649,Ge8O28Tb8,4,Tb,yy,4.14874,4.08843708,-0.060302919999999816,0.060302919999999816
mp-504607,In6O18Y6,15,O,xx,-2.34824,-2.40852118,-0.060281180000000045,0.060281180000000045
mp-6870,BBe2F2KO3,2,Be,yy,1.88175,1.94203091,0.06028090999999991,0.06028090999999991
mp-504607,In6O18Y6,16,O,xx,-2.34824,-2.40852022,-0.060280220000000106,0.060280220000000106
mp-31235,Ba3Bi3Na3,0,Ba,xx,1.94143,1.88115728,-0.060272719999999946,0.060272719999999946
mp-6870,BBe2F2KO3,1,Be,yy,1.88177,1.94203246,0.06026246000000013,0.06026246000000013
mp-1029869,K30Mo14N38,12,K,zz,0.97373,1.03398609,0.060256089999999984,0.060256089999999984
mp-23427,Bi8O24Ti6,29,O,yy,-3.2562,-3.31645513,-0.060255129999999824,0.060255129999999824
mp-23427,Bi8O24Ti6,31,O,yy,-3.2562,-3.31645274,-0.060252739999999694,0.060252739999999694
mp-28824,Co8Na24O16,7,Na,zz,0.95434,1.01458812,0.060248120000000016,0.060248120000000016
mp-28824,Co8Na24O16,19,Na,zz,0.95434,1.01458311,0.060243110000000044,0.060243110000000044
mp-28256,Se18V4,18,Se,zz,0.10962,0.16986124,0.06024124,0.06024124
mp-22947,Cl6K2Re,1,K,zz,1.26128,1.20106888,-0.06021111999999995,0.06021111999999995
mp-22947,Cl6K2Re,0,K,zz,1.26128,1.20106947,-0.060210529999999984,0.060210529999999984
mp-19218,Fe2O5Sr3,9,O,zz,-2.91902,-2.85881162,0.06020838000000017,0.06020838000000017
mp-14649,Ge8O28Tb8,3,Tb,yy,4.14858,4.08840752,-0.060172480000000306,0.060172480000000306
mp-14649,Ge8O28Tb8,7,Tb,yy,4.14858,4.08841276,-0.06016724000000018,0.06016724000000018
mp-14649,Ge8O28Tb8,5,Tb,xx,4.14858,4.08842516,-0.06015484000000004,0.06015484000000004
mp-14649,Ge8O28Tb8,1,Tb,xx,4.14858,4.08842754,-0.060152460000000296,0.060152460000000296
mp-1094088,CoNbSn,2,Sn,yy,1.59507,1.53492928,-0.060140719999999925,0.060140719999999925
mp-761341,O16Ti4V4,2,Ti,yy,7.61679,7.67691231,0.06012230999999968,0.06012230999999968
mp-753899,C2FeLiO6,7,O,yy,-0.79794,-0.73782563,0.06011436999999997,0.06011436999999997
mp-761341,O16Ti4V4,0,Ti,yy,7.61679,7.67690277,0.06011276999999993,0.06011276999999993
mp-753899,C2FeLiO6,6,O,yy,-0.79794,-0.73782945,0.060110549999999985,0.060110549999999985
mp-761341,O16Ti4V4,1,Ti,xx,7.61681,7.67690611,0.060096109999999925,0.060096109999999925
mp-761341,O16Ti4V4,3,Ti,xx,7.61681,7.67690563,0.06009563000000018,0.06009563000000018
mp-1029584,K8N56Si40,93,N,yy,-3.85826,-3.91835213,-0.06009213000000013,0.06009213000000013
mp-1029584,K8N56Si40,94,N,yy,-3.85826,-3.91835022,-0.060090220000000194,0.060090220000000194
mp-1029584,K8N56Si40,95,N,yy,-3.85828,-3.91836405,-0.060084049999999944,0.060084049999999944
mp-20194,CeO2,2,O,zz,-2.89346,-2.9535439,-0.06008389999999997,0.06008389999999997
mp-20194,CeO2,1,O,zz,-2.89346,-2.95353723,-0.06007722999999965,0.06007722999999965
mp-1087549,Cs30N38W14,19,Cs,yy,0.97384,0.91376507,-0.06007493000000008,0.06007493000000008
mp-1029584,K8N56Si40,92,N,yy,-3.85828,-3.91835141,-0.060071409999999936,0.060071409999999936
mp-28266,P4Pd2,0,P,xx,0.43508,0.37502247,-0.060057530000000026,0.060057530000000026
mp-19376,Mn6O18Ti6,14,O,xx,-3.62269,-3.56264448,0.060045520000000074,0.060045520000000074
mp-1030245,Ca54N72Re18,40,Ca,zz,2.55138,2.49133825,-0.060041749999999894,0.060041749999999894
mp-1030245,Ca54N72Re18,37,Ca,zz,2.55138,2.49133968,-0.06004032000000015,0.06004032000000015
mp-19376,Mn6O18Ti6,12,O,xx,-3.62269,-3.56265163,0.06003837000000001,0.06003837000000001
mp-1009088,As8Be4Ge4,1,Be,xx,0.82357,0.7635349,-0.06003510000000001,0.06003510000000001
mp-29796,Al9Cl36Ho3,20,Cl,zz,-1.05022,-0.9901855,0.06003449999999988,0.06003449999999988
mp-29796,Al9Cl36Ho3,18,Cl,zz,-1.05022,-0.99018639,0.06003360999999996,0.06003360999999996
mp-1009088,As8Be4Ge4,0,Be,yy,0.82357,0.76353699,-0.06003301000000005,0.06003301000000005
mp-1030245,Ca54N72Re18,39,Ca,zz,2.55138,2.49134731,-0.06003268999999989,0.06003268999999989
mp-1009088,As8Be4Ge4,2,Be,yy,0.82357,0.76353759,-0.060032410000000036,0.060032410000000036
mp-17123,Os8Si16,19,Os,xx,-6.61512,-6.55508995,0.060030049999999946,0.060030049999999946
mp-19376,Mn6O18Ti6,13,O,xx,-3.62269,-3.56266236,0.06002763999999994,0.06002763999999994
mp-1009088,As8Be4Ge4,3,Be,xx,0.82357,0.76354283,-0.06002717000000002,0.06002717000000002
mp-1030245,Ca54N72Re18,36,Ca,zz,2.55138,2.49135351,-0.06002648999999982,0.06002648999999982
mp-1009088,As8Be4Ge4,0,Be,xx,0.82357,0.7635442,-0.06002580000000002,0.06002580000000002
mp-29796,Al9Cl36Ho3,19,Cl,zz,-1.05022,-0.9901948,0.06002519999999989,0.06002519999999989
mp-1030245,Ca54N72Re18,41,Ca,zz,2.55138,2.49135637,-0.06002362999999988,0.06002362999999988
mp-1009088,As8Be4Ge4,3,Be,yy,0.82357,0.76354682,-0.060023180000000065,0.060023180000000065
mp-1030245,Ca54N72Re18,38,Ca,zz,2.55138,2.49135876,-0.0600212400000002,0.0600212400000002
mp-1009088,As8Be4Ge4,2,Be,xx,0.82357,0.7635498,-0.06002020000000008,0.06002020000000008
mp-1009088,As8Be4Ge4,1,Be,yy,0.82357,0.76355255,-0.06001745000000003,0.06001745000000003
mp-17123,Os8Si16,17,Os,xx,-6.61512,-6.55510616,0.060013839999999874,0.060013839999999874
mp-16839,N12Na12W4,2,Na,zz,1.03219,1.09219813,0.06000813000000016,0.06000813000000016
mp-686129,Li80N48Ti16,57,Li,yy,0.92877,0.86877602,-0.05999398,0.05999398
mp-30539,O24W4Y8,27,O,yy,-2.48541,-2.42541647,0.05999352999999985,0.05999352999999985
mp-30539,O24W4Y8,25,O,yy,-2.48541,-2.425421,0.05998899999999985,0.05998899999999985
mp-686129,Li80N48Ti16,92,Ti,xx,3.23966,3.29964614,0.05998613999999991,0.05998613999999991
mp-686129,Li80N48Ti16,71,Li,zz,0.84286,0.78290308,-0.05995692000000008,0.05995692000000008
mp-29796,Al9Cl36Ho3,15,Cl,zz,-1.05013,-0.99018383,0.05994617000000002,0.05994617000000002
mp-29796,Al9Cl36Ho3,16,Cl,zz,-1.05013,-0.99018848,0.05994151999999997,0.05994151999999997
mp-1029862,Mo14N38Na30,12,Na,zz,0.87877,0.81882983,-0.05994017000000007,0.05994017000000007
mp-29796,Al9Cl36Ho3,17,Cl,zz,-1.05013,-0.9901948,0.059935199999999966,0.059935199999999966
mp-4163,Ca12O28Ti8,11,Ca,yy,2.86824,2.80830646,-0.059933540000000285,0.059933540000000285
mp-961687,PdSnZr,0,Zr,yy,2.66184,2.60190964,-0.05993036000000007,0.05993036000000007
mp-4163,Ca12O28Ti8,8,Ca,yy,2.86824,2.80831122,-0.059928779999999904,0.059928779999999904
mp-4163,Ca12O28Ti8,5,Ca,yy,2.86824,2.80831528,-0.05992472000000015,0.05992472000000015
mp-22947,Cl6K2Re,1,K,yy,1.26099,1.20106876,-0.05992123999999999,0.05992123999999999
mp-4163,Ca12O28Ti8,2,Ca,yy,2.86824,2.80831933,-0.05992067000000034,0.05992067000000034
mp-22947,Cl6K2Re,0,K,xx,1.26097,1.20106661,-0.05990338999999989,0.05990338999999989
mp-4163,Ca12O28Ti8,9,Ca,yy,2.8682,2.80830812,-0.0598918799999999,0.0598918799999999
mp-4163,Ca12O28Ti8,10,Ca,yy,2.8682,2.80831051,-0.05988948999999977,0.05988948999999977
mp-4163,Ca12O28Ti8,4,Ca,yy,2.8682,2.80831432,-0.05988567999999983,0.05988567999999983
mp-4163,Ca12O28Ti8,3,Ca,yy,2.8682,2.80831528,-0.05988471999999989,0.05988471999999989
mp-652046,Br4Re12S16,6,Re,xx,0.53867,0.47879511,-0.05987488999999996,0.05987488999999996
mp-652046,Br4Re12S16,9,Re,xx,0.53867,0.47881106,-0.05985893999999997,0.05985893999999997
mp-30539,O24W4Y8,24,O,yy,-2.48527,-2.42541361,0.05985638999999976,0.05985638999999976
mp-22947,Cl6K2Re,1,K,xx,1.26092,1.20106649,-0.05985350999999994,0.05985350999999994
mp-30539,O24W4Y8,26,O,yy,-2.48527,-2.42542267,0.059847329999999754,0.059847329999999754
mp-1029967,N38Rb30W14,44,N,xx,-2.91313,-2.97294998,-0.059819979999999884,0.059819979999999884
mp-31235,Ba3Bi3Na3,3,Na,yy,0.98782,1.04762554,0.059805540000000046,0.059805540000000046
mp-31114,Ga2Ho6O12,19,O,yy,-2.00903,-2.0688293,-0.05979929999999989,0.05979929999999989
mp-22947,Cl6K2Re,0,K,yy,1.26086,1.20106661,-0.05979339000000006,0.05979339000000006
mp-31114,Ga2Ho6O12,18,O,yy,-2.00906,-2.06882524,-0.05976523999999994,0.05976523999999994
mp-19376,Mn6O18Ti6,26,O,xx,-3.6224,-3.56264877,0.05975122999999982,0.05975122999999982
mp-19376,Mn6O18Ti6,25,O,xx,-3.6224,-3.56265259,0.059747409999999945,0.059747409999999945
mp-19376,Mn6O18Ti6,24,O,xx,-3.6224,-3.56266022,0.05973977999999969,0.05973977999999969
mp-1029863,K30N38Re14,26,K,yy,0.22898,0.28870648,0.05972648,0.05972648
mp-29826,C8N16Zn8,15,C,yy,0.78747,0.72775227,-0.059717730000000024,0.059717730000000024
mp-29826,C8N16Zn8,10,C,xx,0.78747,0.72775275,-0.059717250000000055,0.059717250000000055
mp-29826,C8N16Zn8,8,C,xx,0.78747,0.72775304,-0.05971696000000004,0.05971696000000004
mp-29826,C8N16Zn8,11,C,yy,0.78747,0.7277531,-0.05971689999999996,0.05971689999999996
mp-29826,C8N16Zn8,12,C,xx,0.78747,0.72775316,-0.05971683999999999,0.05971683999999999
mp-29826,C8N16Zn8,14,C,xx,0.78747,0.72775316,-0.05971683999999999,0.05971683999999999
mp-16376,Ho4Pt4Sb4,6,Sb,yy,0.08251,0.02279335,-0.059716649999999996,0.059716649999999996
mp-29826,C8N16Zn8,9,C,yy,0.78747,0.72775346,-0.05971654000000004,0.05971654000000004
mp-29826,C8N16Zn8,13,C,yy,0.78747,0.72775352,-0.05971647999999996,0.05971647999999996
mp-16376,Ho4Pt4Sb4,6,Sb,xx,0.08251,0.02279404,-0.05971596,0.05971596
mp-16376,Ho4Pt4Sb4,5,Sb,yy,0.08251,0.02279405,-0.059715950000000004,0.059715950000000004
mp-16376,Ho4Pt4Sb4,7,Sb,yy,0.08251,0.02279421,-0.059715790000000005,0.059715790000000005
mp-16376,Ho4Pt4Sb4,5,Sb,xx,0.08251,0.02279487,-0.059715130000000005,0.059715130000000005
mp-16376,Ho4Pt4Sb4,7,Sb,xx,0.08251,0.02279514,-0.05971486,0.05971486
mp-1206881,Li2S4Ta2,5,S,zz,-1.14444,-1.08472526,0.05971473999999999,0.05971473999999999
mp-1206881,Li2S4Ta2,6,S,zz,-1.14444,-1.08472621,0.05971378999999999,0.05971378999999999
mp-1206881,Li2S4Ta2,4,S,zz,-1.14444,-1.08472657,0.059713429999999956,0.059713429999999956
mp-1206881,Li2S4Ta2,7,S,zz,-1.14444,-1.08472669,0.0597133099999998,0.0597133099999998
mp-16376,Ho4Pt4Sb4,4,Sb,yy,0.08251,0.02279747,-0.05971253,0.05971253
mp-16376,Ho4Pt4Sb4,4,Sb,xx,0.08251,0.02279878,-0.059711219999999995,0.059711219999999995
mp-32899,Li22S11,7,Li,xx,0.94174,0.8820312,-0.059708800000000006,0.059708800000000006
mp-38970,Ga4Te6,7,Te,yy,-0.86348,-0.80378258,0.05969742,0.05969742
mp-16376,Ho4Pt4Sb4,6,Sb,zz,0.08249,0.02279294,-0.059697059999999996,0.059697059999999996
mp-1190798,C6Cr4N12,4,C,yy,0.27802,0.33771545,0.05969544999999998,0.05969544999999998
mp-16376,Ho4Pt4Sb4,5,Sb,zz,0.08249,0.022795,-0.059695,0.059695
mp-16376,Ho4Pt4Sb4,7,Sb,zz,0.08249,0.02279545,-0.05969455,0.05969455
mp-16376,Ho4Pt4Sb4,4,Sb,zz,0.08249,0.02279603,-0.05969397,0.05969397
mp-1190798,C6Cr4N12,9,C,yy,0.27802,0.33771375,0.05969374999999999,0.05969374999999999
mp-556218,O48Si24,38,O,yy,-1.46846,-1.52814698,-0.059686979999999945,0.059686979999999945
mp-556218,O48Si24,62,O,yy,-1.46846,-1.5281415,-0.05968149999999994,0.05968149999999994
mp-672204,Ga12Ru4,8,Ga,zz,2.22206,2.28172398,0.05966398000000028,0.05966398000000028
mp-32899,Li22S11,7,Li,yy,0.94172,0.88205826,-0.05966174000000002,0.05966174000000002
mp-689140,O8Pb2W2,10,O,xx,-2.63529,-2.57562852,0.05966147999999993,0.05966147999999993
mp-27678,Cl6Y4,6,Cl,xx,-1.1057,-1.04604089,0.059659109999999904,0.059659109999999904
mp-1094088,CoNbSn,0,Nb,yy,4.27022,4.2105689,-0.05965109999999996,0.05965109999999996
mp-554138,F4O20Pr8Sb4,13,O,zz,-2.44395,-2.38431883,0.05963117000000029,0.05963117000000029
mp-19162,La2O8V2,2,V,xx,3.47395,3.41432619,-0.05962380999999972,0.05962380999999972
mp-556218,O48Si24,52,O,yy,-1.46853,-1.52814531,-0.05961531000000009,0.05961531000000009
mp-556218,O48Si24,28,O,yy,-1.46853,-1.52814198,-0.05961198000000012,0.05961198000000012
mp-19162,La2O8V2,3,V,xx,3.47395,3.41434336,-0.05960663999999971,0.05960663999999971
mp-554138,F4O20Pr8Sb4,19,O,zz,-2.44392,-2.38431692,0.05960308000000003,0.05960308000000003
mp-31040,Cl8Nb2,4,Cl,xx,-0.67333,-0.73292434,-0.05959433999999997,0.05959433999999997
mp-1029862,Mo14N38Na30,13,Na,zz,0.87842,0.81882572,-0.05959428,0.05959428
mp-4961,HgNa2O2,4,O,xx,-1.21871,-1.15914083,0.05956917000000006,0.05956917000000006
mp-1087549,Cs30N38W14,81,N,yy,-1.71473,-1.65517366,0.059556340000000096,0.059556340000000096
mp-4961,HgNa2O2,3,O,xx,-1.21869,-1.15914249,0.059547510000000026,0.059547510000000026
mp-1029863,K30N38Re14,27,K,zz,0.95631,0.89678425,-0.059525750000000044,0.059525750000000044
mp-1207629,O12Rh4Y4,13,O,yy,-1.36371,-1.42318547,-0.059475469999999975,0.059475469999999975
mp-1207629,O12Rh4Y4,8,O,yy,-1.36371,-1.42318344,-0.0594734400000001,0.0594734400000001
mp-1207629,O12Rh4Y4,15,O,yy,-1.36371,-1.42318273,-0.059472729999999974,0.059472729999999974
mp-1207629,O12Rh4Y4,10,O,yy,-1.36371,-1.42318237,-0.05947236999999994,0.05947236999999994
mp-1207629,O12Rh4Y4,14,O,yy,-1.36371,-1.42318118,-0.05947118000000007,0.05947118000000007
mp-1207629,O12Rh4Y4,9,O,yy,-1.36371,-1.42318082,-0.059470820000000035,0.059470820000000035
mp-1207629,O12Rh4Y4,12,O,yy,-1.36371,-1.4231807,-0.0594707000000001,0.0594707000000001
mp-1207629,O12Rh4Y4,11,O,yy,-1.36371,-1.42317986,-0.0594698600000001,0.0594698600000001
mp-28266,P4Pd2,3,P,xx,0.43445,0.37501648,-0.05943352000000002,0.05943352000000002
mp-1094088,CoNbSn,2,Sn,zz,1.59436,1.53493118,-0.05942881999999994,0.05942881999999994
mp-1078748,InO6Sr2Ta,8,O,zz,-1.84031,-1.7809031,0.05940689999999993,0.05940689999999993
mp-1078748,InO6Sr2Ta,6,O,zz,-1.84031,-1.78090334,0.059406659999999833,0.059406659999999833
mp-1078748,InO6Sr2Ta,7,O,zz,-1.84031,-1.78090644,0.0594035599999998,0.0594035599999998
mp-1078748,InO6Sr2Ta,9,O,zz,-1.84031,-1.78090858,0.05940141999999993,0.05940141999999993
mp-1087549,Cs30N38W14,18,Cs,yy,0.97316,0.91376293,-0.05939707000000005,0.05939707000000005
mp-676002,Ba2F7Pr,8,F,yy,-0.84648,-0.7870934,0.059386599999999956,0.059386599999999956
mp-504611,Cs4F12Fe2Na2,15,F,zz,-0.9596,-0.90021384,0.059386159999999966,0.059386159999999966
mp-504611,Cs4F12Fe2Na2,19,F,zz,-0.9596,-0.90021402,0.05938598000000006,0.05938598000000006
mp-546561,Cr2Nd2O2S4,1,Nd,xx,4.09213,4.03275013,-0.05937986999999989,0.05937986999999989
mp-558838,F6NiPt,5,F,xx,-0.6679,-0.60852641,0.05937359000000009,0.05937359000000009
mp-12385,Ba2O6TaY,9,O,xx,-2.36671,-2.42607307,-0.059363070000000295,0.059363070000000295
mp-12385,Ba2O6TaY,8,O,xx,-2.36671,-2.42607236,-0.05936236000000017,0.05936236000000017
mp-752463,N4Nb4O4,7,N,xx,-1.13806,-1.07871068,0.05934932000000015,0.05934932000000015
mp-752463,N4Nb4O4,6,N,yy,-1.13806,-1.07871771,0.05934229000000002,0.05934229000000002
mp-1029863,K30N38Re14,26,K,zz,0.95612,0.89678991,-0.05933009,0.05933009
mp-752463,N4Nb4O4,4,N,yy,-1.13806,-1.0787313,0.05932870000000001,0.05932870000000001
mp-752463,N4Nb4O4,5,N,xx,-1.13806,-1.07873535,0.05932464999999998,0.05932464999999998
mp-546561,Cr2Nd2O2S4,0,Nd,xx,4.09176,4.032444,-0.059315999999999924,0.059315999999999924
mp-1029869,K30Mo14N38,13,K,zz,0.9747,1.03399444,0.05929444000000006,0.05929444000000006
mp-27678,Cl6Y4,7,Cl,xx,-1.10533,-1.04603958,0.059290419999999955,0.059290419999999955
mp-30139,Be2Br4,5,Br,yy,-0.2541,-0.19484344,0.059256559999999986,0.059256559999999986
mp-677323,Li22Sb10Ti2,10,Li,zz,0.89999,0.95923966,0.05924966000000009,0.05924966000000009
mp-677323,Li22Sb10Ti2,21,Li,zz,0.89999,0.95923722,0.059247220000000045,0.059247220000000045
mp-686129,Li80N48Ti16,85,Ti,yy,2.8093,2.75005341,-0.05924658999999988,0.05924658999999988
mp-1094088,CoNbSn,2,Sn,xx,1.59417,1.53492618,-0.05924382000000006,0.05924382000000006
mp-558838,F6NiPt,3,F,xx,-0.66774,-0.60853511,0.059204889999999954,0.059204889999999954
mp-30139,Be2Br4,4,Br,yy,-0.25403,-0.19484466,0.059185339999999975,0.059185339999999975
mp-1001780,CuLuS2,2,S,zz,-2.0951,-2.03594589,0.05915411000000015,0.05915411000000015
mp-18320,Be6Mn8O24Si6Te2,21,Te,zz,-1.2424,-1.18325686,0.05914313999999998,0.05914313999999998
mp-1029595,N8Na12Os4,11,Na,zz,0.99459,0.93544757,-0.05914242999999997,0.05914242999999997
mp-1029595,N8Na12Os4,8,Na,zz,0.99459,0.93544835,-0.059141649999999935,0.059141649999999935
mp-18320,Be6Mn8O24Si6Te2,20,Te,zz,-1.2424,-1.18326628,0.059133719999999945,0.059133719999999945
mp-1029595,N8Na12Os4,9,Na,zz,0.99457,0.93544888,-0.059121119999999916,0.059121119999999916
mp-1029595,N8Na12Os4,10,Na,zz,0.99457,0.93545437,-0.059115629999999975,0.059115629999999975
mp-29689,I14Nb6Te2,6,Te,xx,0.11582,0.05674346,-0.059076540000000004,0.059076540000000004
mp-773137,Bi2Ca2K2,4,Bi,zz,-1.97388,-2.03295517,-0.059075170000000066,0.059075170000000066
mp-29689,I14Nb6Te2,7,Te,xx,0.11582,0.05674719,-0.05907281,0.05907281
mp-17701,N24Nb8Sr16,39,N,yy,-3.69839,-3.75745797,-0.05906797000000008,0.05906797000000008
mp-1374543,Mo8O28Zn12,35,O,zz,-1.95269,-1.89362264,0.05906736000000001,0.05906736000000001
mp-1374543,Mo8O28Zn12,36,O,zz,-1.95269,-1.89362371,0.05906629000000008,0.05906629000000008
mp-1374543,Mo8O28Zn12,37,O,zz,-1.95269,-1.89362431,0.05906568999999995,0.05906568999999995
mp-1374543,Mo8O28Zn12,34,O,zz,-1.95269,-1.89362442,0.05906557999999995,0.05906557999999995
mp-1374543,Mo8O28Zn12,23,O,zz,-1.95269,-1.89362454,0.059065460000000014,0.059065460000000014
mp-1374543,Mo8O28Zn12,21,O,zz,-1.95269,-1.89362502,0.059064980000000045,0.059064980000000045
mp-1374543,Mo8O28Zn12,22,O,zz,-1.95269,-1.89362729,0.059062710000000074,0.059062710000000074
mp-17701,N24Nb8Sr16,27,N,yy,-3.69839,-3.7574501,-0.05906009999999995,0.05906009999999995
mp-1374543,Mo8O28Zn12,20,O,zz,-1.95269,-1.89363015,0.059059850000000136,0.059059850000000136
