formula,mp_source_index,mp_material_id,mp_dielectric_task_id,mp_nsites,matbench_index,matbench_n,matbench_nsites
K2GeF6,4595,mp-14168,mp-1117144,18,877,1.409515046626567,18
K2HBrO,4774,mp-24589,mp-1140986,10,3835,1.56833244775037,10
K2HfF6,4622,mp-8415,mp-1119878,9,3446,1.5205415701869684,9
K2Hg3(GeS4)2,4454,mp-17792,mp-1115911,30,257,2.2656287574681437,30
K2Hg3(GeS4)2,4455,mp-11131,mp-1116914,30,3103,2.2687309227848065,15
K2Hg3(GeSe4)2,4456,mp-17307,mp-1115895,30,3670,2.504509466276113,30
K2HgO2,4780,mp-5860,mp-1141850,5,637,1.745257860603978,5
K2LiAlF6,4572,mp-556996,mp-1117658,30,3055,1.4213179329997387,30
K2LiAlF6,4574,mp-9839,mp-1141244,10,2372,1.4314328485821501,10
K2LiBO3,4702,mp-557632,mp-1116887,28,2439,1.5989401698208305,14
K2Mg2O3,4701,mp-769025,mp-1118074,28,2350,1.727618399222853,28
K2MgCl4,4699,mp-27207,mp-1142214,7,4718,1.5859808742016301,7
K2MgF4,4698,mp-31212,mp-1140675,7,1165,1.4119107620526208,7
K2MnCl6,4614,mp-27304,mp-1141171,9,1221,1.8597763306376458,9
K2MnS2,4790,mp-8713,mp-1139965,10,135,1.9960270539248668,10
K2MnSe2,4791,mp-8716,mp-1141141,10,133,2.0910867190689677,10
K2MnTe2,4792,mp-8719,mp-1139983,10,321,2.202091203076447,10
K2NaAlF6,4582,mp-6586,mp-1141476,10,2192,1.4032106042928854,10
K2NaAs,4835,mp-34127,mp-1141153,8,4340,3.1522185837914174,8
K2NiF6,4603,mp-605034,mp-1140127,9,3669,1.515206256586875,9
K2O,4858,mp-971,mp-1140350,3,4540,1.7838161340227878,3
K2O2,4810,mp-2672,mp-1141055,8,2929,1.5924823389803213,8
K2P2O5F2,4523,mp-558480,mp-1141764,22,2475,1.4506320461463689,22
K2P3,4775,mp-8262,mp-1140783,10,37,2.189977168813812,10
K2P3,4776,mp-569857,mp-1140330,20,2436,2.1770009952561935,20
K2Pb2O3,4684,mp-20694,mp-1116873,28,2585,2.2100975091610775,14
K2PtBr6,4588,mp-27691,mp-1142228,9,1491,1.983003866192229,9
K2PtSe2,4771,mp-8621,mp-1140678,5,361,2.459783188277644,5
K2ReBr6,4609,mp-23021,mp-1140736,9,3975,1.8941885685784592,9
K2ReCl6,4608,mp-22947,mp-1140919,9,3929,1.7397379112958375,9
K2ReF6,4607,mp-7824,mp-1141806,9,583,1.5011889732253347,9
K2ReH9,4506,mp-29877,mp-1117712,36,1151,1.6562727231145609,36
K2ReI6,4610,mp-30216,mp-1117470,18,3443,2.144167359761515,18
K2S,4859,mp-1022,mp-1141756,3,4606,1.75945067184785,3
K2S3,4768,mp-7667,mp-1140702,10,2746,2.0084113954400213,10
K2S5,4681,mp-17146,mp-1115887,28,464,1.95348159278078,28
K2Se,4860,mp-8426,mp-1141694,3,509,1.8155807151939771,3
K2Se3,4769,mp-7670,mp-1140652,10,2118,2.6113283337540425,10
K2Se5,4682,mp-18609,mp-1118277,28,1197,2.5590657800585483,28
K2SeBr6,4586,mp-23036,mp-1140199,9,3995,2.044549094543832,9
K2SiAs2,4783,mp-6984,mp-1141666,10,2920,2.5254355399943678,10
K2SiF6,4606,mp-3042,mp-1142081,9,4230,1.3630407183939905,9
K2SiP2,4782,mp-8235,mp-1141249,10,38,2.338098871590616,10
K2Sn2O3,4687,mp-7502,mp-1140375,7,4590,2.2098023290179984,7
K2Sn2O3,4688,mp-8624,mp-1116870,28,2161,2.1977201823708126,14
K2SnCl6,4597,mp-23499,mp-1140564,9,1172,1.6603231613152925,9
K2SnHgSe4,4643,mp-568968,mp-1115283,16,2067,2.5075275339133034,8
K2SnTe5,4642,mp-28080,mp-1116961,32,770,3.904350949048168,16
K2Sr(PO3)4,4418,mp-558990,mp-1117187,38,346,1.548982031313899,19
K2SrBe2F8,4488,mp-12626,mp-1141779,13,3634,1.428985654235115,13
K2Te,4861,mp-1747,mp-1142113,3,4541,1.8641351882307386,3
K2Te2Pt,4777,mp-8623,mp-1140462,5,359,2.6623194774481855,5
K2ThF6,4620,mp-14193,mp-1115111,9,2046,1.5157647134917303,9
K2Ti2O5,4617,mp-28075,mp-1140525,9,3817,1.8843059730309195,9
K2TiCl6,4616,mp-27839,mp-1140465,9,1555,1.7903914841918407,9
K2TiF6,4615,mp-3970,mp-1141623,9,2965,1.5021117357462723,9
K2UF6,4618,mp-4731,mp-1114788,9,155,1.5889969582517507,9
K2V(PO4)2,4483,mp-18935,mp-1118054,26,2503,1.629952146536824,26
K2Zn(SiO3)2,4529,mp-555318,mp-1117413,44,1288,1.6286699072146777,22
K2ZnBr4,4695,mp-23495,mp-1140473,14,1170,1.6649324310613929,14
K2ZnBr4,4695,mp-23495,mp-1140473,14,2006,1.6589982921429827,14
K2ZnF4,4694,mp-9583,mp-1141235,7,42,1.465016950982716,7
K2ZnO2,4785,mp-8187,mp-1142252,10,48,1.8209356569265847,10
K2ZnTe2,4788,mp-12535,mp-1141937,10,3626,2.2109909543008057,10
K3As,4863,mp-14018,mp-1141737,8,4495,3.7143415746715376,8
K3AsSe3,4795,mp-18594,mp-1115938,28,732,1.9861112758352688,28
K3AuO,4854,mp-9200,mp-1141854,5,156,2.2260123539639207,5
K3BN2,4825,mp-1029756,mp-1119014,24,2500,1.7866547885177295,24
K3BrO,4852,mp-28166,mp-1142294,5,1508,1.7346184018394362,5
K3CO3F,4755,mp-8773,mp-1140893,16,116,1.4898545790270756,16
K3Cu3As2,4762,mp-14205,mp-1140829,8,3580,2.788638257883826,8
K3Cu3P2,4761,mp-7439,mp-1140214,8,32,2.697724164303435,8
K3FeO2,4832,mp-31218,mp-1118308,24,513,1.9230928214727439,24
K3IO,4853,mp-28171,mp-1142180,5,4515,1.8044788721400988,5
K3Nb3(BO6)2,4480,mp-558828,mp-1117270,20,220,2.122921257764088,20
K3Nb3(BO6)2,4480,mp-558828,mp-1117270,20,385,2.226257172924996,20
K3NbO8,4660,mp-14175,mp-1115228,24,392,1.6465161199737262,12
K3NiO2,4829,mp-505153,mp-1118290,24,2801,1.8063857100113845,24
K3P,4862,mp-7897,mp-1140474,8,565,2.9661422757514724,8
K3Sb,4864,mp-14017,mp-1140011,8,278,2.8448784391135926,8
K3Sb2Au3,4759,mp-9273,mp-1140097,8,62,3.1325708292059513,8
K3SbO3,4796,mp-17250,mp-1117932,28,223,1.7303066202266,28
K3SbS4,4756,mp-9911,mp-1140029,8,3217,1.9529229375477155,8
K3SbS4,4757,mp-9781,mp-1116994,32,3629,1.9296057455691131,16
K3SnIrCl8,4624,mp-568970,mp-1118154,26,2201,1.7630065229601393,26
K3Ta3(BO6)2,4481,mp-9870,mp-1117257,20,2980,2.055087751573318,20
K3Ta3Si2O13,4463,mp-16855,mp-1118013,42,1053,2.013362279041374,42
K3TaO8,4666,mp-4690,mp-1115038,24,1815,1.6209013953147595,12
K3TiO4F3,4680,mp-6305,mp-1117409,44,3151,1.562355593326948,22
K3V5O14,4457,mp-27704,mp-1117406,22,101,2.0405490274270153,22
K3VO4,4763,mp-19052,mp-1119615,16,397,1.5980884414407945,8
K3VO4,4764,mp-560869,mp-1117803,32,1,1.6528587356456086,32
K3W2N5,4705,mp-1029938,mp-1118880,80,3205,2.222664767045779,80
K3WF6,4704,mp-555403,mp-1141946,10,2441,1.4165655650198623,10
K4Al3Si3ClO12,4522,mp-23149,mp-1117752,46,2430,1.506735875991542,46
K4BeAs2,4850,mp-29584,mp-1140896,7,3847,2.1619693954047206,7
K4BeP2,4849,mp-9872,mp-1141674,7,354,2.08579856809487,7
K4Br2O,4845,mp-28627,mp-1141613,7,433,1.6426119444348395,7
K4I2O,4846,mp-768368,mp-1140054,7,2052,1.7195458702808715,7
K4IrO4,4807,mp-8429,mp-1140226,9,2734,1.828881625474977,9
K4Nb8Si(P2O17)2,4387,mp-14873,mp-1115826,51,232,2.139465353774162,51
K4V5CdClO15,4484,mp-560688,mp-1118130,26,3930,1.8455127562098652,26
K4ZnAs2,4848,mp-571461,mp-1140219,7,1705,2.2602366395284093,7
K4ZnP2,4847,mp-11719,mp-1141019,7,3511,2.164706831574812,7
K5CuSb2,4857,mp-27999,mp-1140941,8,3777,2.6230503871129365,8
K5Nb(CN)8,4623,mp-569711,mp-1118363,44,1718,1.7065727838761129,22
K6CdTe4,4840,mp-17698,mp-1117403,22,3553,2.058079120604135,22
K6CoS4,4837,mp-14794,mp-1118413,22,3127,2.067546210688731,22
K6CoSe4,4838,mp-14795,mp-1118398,22,4420,2.0991275965664093,22
K6HgS4,4836,mp-5114,mp-1117404,22,1127,1.9470148090517099,22
K6MgO4,4844,mp-12171,mp-1117402,22,2296,1.7892322375812462,22
K6MnS4,4841,mp-18244,mp-1115927,22,226,1.929759311399838,22
K6MnSe4,4842,mp-18481,mp-1117398,22,2231,1.9996798077025628,22
K7NbAs4,4851,mp-18361,mp-1140008,24,3716,2.470641482152628,24
K9Li3I2O13,4731,mp-556215,mp-1118444,54,597,1.8318792718589991,54
KAg2AsO4,4439,mp-12015,mp-1115126,16,892,2.051232718797813,8
KAg2PS4,4438,mp-12532,mp-1115123,16,1282,2.394120645804356,8
KAg2SbS4,4440,mp-9490,mp-1119922,16,946,2.564470380669922,8
KAgSe,4716,mp-16236,mp-1141549,6,3492,2.660511166423976,6
KAlCl4,4511,mp-27755,mp-1140267,24,1516,1.5330796891660046,24
KAlF4,4509,mp-5347,mp-1141358,6,1674,1.3915219485632746,6
KAlF4,4510,mp-2910,mp-1140905,12,660,1.4014278433083882,12
KAlSiO4,4461,mp-8355,mp-1116896,14,2135,1.558757945716182,14
KAlTe2,4659,mp-10165,mp-1140735,8,371,2.470693087644302,8
KAs,4820,mp-713,mp-1142056,16,524,2.7182301227085244,16
KAsF6,4436,mp-7569,mp-1141498,8,572,1.3940349110870147,8
KBF4,4500,mp-4929,mp-1142047,24,4050,1.3410195126594293,24
KBe2BO3F2,4422,mp-6870,mp-1141416,9,4204,1.4705418502488594,9
KBePO4,4462,mp-7324,mp-1117701,28,399,1.5703709752794084,28
KBiO2,4639,mp-30988,mp-1142280,8,1001,2.029869043395006,8
KBr,4812,mp-23251,mp-1140367,2,4584,1.6595180023127352,2
KBrO3,4536,mp-22958,mp-1141759,5,1902,1.6549724066179223,5
KC2N3,4494,mp-567823,mp-1118742,72,2815,1.6497358374398408,72
KCa(PO3)3,4382,mp-11625,mp-1117730,28,2079,1.535035830200723,28
KCaBi,4730,mp-773137,mp-1141851,6,1168,2.7073464868760335,6
KCaCO3F,4470,mp-6867,mp-1119656,7,776,1.5468760993262087,7
KCd(NO2)3,4400,mp-11017,mp-1115160,33,3602,1.6779875843799763,11
KCl,4811,mp-23193,mp-1140429,2,1387,1.5824032355882571,2
KClO3,4533,mp-550506,mp-1114730,15,3695,1.5202533780042449,5
KClO4,4491,mp-546633,mp-1115019,24,269,1.4291231577439372,6
KCrF3,4552,mp-556365,mp-1541332,10,2890,1.5700186836749779,10
KCrO2,4653,mp-546552,mp-1141836,4,3249,2.0935711913697537,4
KCrP2S7,4401,mp-7147,mp-1116760,22,614,2.293787333937768,11
KCrS2,4654,mp-4026,mp-1141458,4,1644,2.7826196889501897,4
KCuO,4717,mp-7911,mp-1116786,24,4329,1.9443680207203569,12
KCuSe,4719,mp-7435,mp-1141110,6,143,6.781759604507768,6
KCuTe,4720,mp-7436,mp-1141221,6,140,2.9955796879179664,6
KEr(PO3)4,4369,mp-18572,mp-1115936,36,2137,1.6362296089893171,36
KF,4809,mp-463,mp-1141741,2,4502,1.4470659971128883,2
KF2,4708,mp-976802,mp-1140996,6,833,1.4022600804891128,6
KGaS2,4648,mp-17650,mp-1115904,32,3769,2.057069436520489,32
KGe2N3,4502,mp-1029404,mp-1118896,24,1885,2.323667216563795,24
KGeBr3,4546,mp-998412,mp-1116676,5,3705,2.2281809045327368,5
KGeCl3,4544,mp-998613,mp-1116817,30,3870,1.7988743702660253,10
KGeNO,4641,mp-6955,mp-1117001,16,33,1.8898024588123843,16
KH,4818,mp-24084,mp-1141447,2,3129,1.6498484778912363,2
KH3F4,4432,mp-29331,mp-1141516,16,557,1.3263986328846589,16
KHCN2,4540,mp-24625,mp-1117853,40,4365,1.5819860934913428,40
KI,4813,mp-22898,mp-1141104,2,75,1.7655027612552967,2
KIO3,4537,mp-552729,mp-1140752,5,4580,1.8945205198149715,5
KInP2S7,4399,mp-22583,mp-1116824,22,3755,2.1835684860643445,11
KLaO2,4673,mp-7958,mp-1141471,4,688,1.9148087807054448,4
KLaS2,4674,mp-15781,mp-1142148,4,3309,2.154994818245905,4
KLaTe2,4675,mp-11739,mp-1140073,4,3516,2.4731426700994508,4
KLi2As,4677,mp-28994,mp-1140187,8,1346,2.5269928769191257,8
KLiBeF4,4473,mp-6253,mp-1141096,14,451,1.3426342266852485,14
KLiMnS2,4580,mp-753940,mp-1119701,10,804,2.1301826995197697,5
KLiS,4735,mp-8430,mp-1140725,6,4067,1.91261670667875,6
KLiSO4,4471,mp-6800,mp-1116890,14,621,1.4869639089993631,14
KLiSO4,4471,mp-6800,mp-1116890,14,1914,1.4870041470464637,14
KLiSO4,4472,mp-560614,mp-1117718,28,3407,1.4816143222849862,28
KLiSe,4736,mp-8756,mp-1142061,6,4068,2.0086245708610324,6
KLiSi2O5,4425,mp-558102,mp-1117141,18,1108,1.5716018367682487,18
KLiTe,4737,mp-4495,mp-1142087,6,3375,2.120077828760067,6
KLiZnS2,4579,mp-774907,mp-1119833,10,3624,2.0920411085827157,5
KMg(PO3)3,4379,mp-14058,mp-1117737,28,338,1.5507784066934536,28
KMgF3,4561,mp-3448,mp-1141212,5,3336,1.4342245291445832,5
KMgH3,4562,mp-23737,mp-1140603,5,1249,1.8843391414498618,5
KMnF3,4557,mp-555359,mp-1141133,10,2420,1.4940828848047998,10
KMnF3,4558,mp-555123,mp-1140171,5,1093,1.4916417130128814,5
KN3,4627,mp-827,mp-1141698,8,4246,1.5728954192792264,8
KNO3,4534,mp-676851,mp-1119645,15,1128,1.425395851450874,5
KNO3,4534,mp-676851,mp-1119645,15,3994,1.4668178709937616,5
KNa(BH4)2,4395,mp-23758,mp-1140922,12,4436,1.5561705133755963,12
KNa(BH4)2,4396,mp-568428,mp-1141754,12,2811,1.5435888917236544,12
KNa(BH4)2,4397,mp-571414,mp-1140623,12,498,1.5063297558414412,12
KNa2Sb,4678,mp-15724,mp-1142127,4,4573,3.0237842736103575,4
KNaGeO3,4517,mp-558085,mp-1117573,24,1072,1.6824014582336366,24
KNaO,4746,mp-6948,mp-1140209,6,126,1.796831748754828,6
KNaSnF6,4428,mp-555076,mp-1117728,36,2789,1.3899778175688033,36
KNb(AgSe2)2,4446,mp-567177,mp-1116977,32,3250,2.258808166563361,16
KNb(CuSe2)2,4448,mp-6599,mp-1116978,32,1629,2.457614968487402,16
KNbN2,4663,mp-1029504,mp-1119167,64,3252,2.5911242733608897,64
KNbO3,4556,mp-7375,mp-1119675,15,114,2.314658002095917,5
KNbO3,4556,mp-7375,mp-1119675,15,2222,2.481397455734644,5
KNbO3,4556,mp-7375,mp-1119675,15,4267,2.3813898602846755,5
KNbS2,4664,mp-7938,mp-1142229,8,700,3.259093278812375,8
KNbSe2,4665,mp-7940,mp-1141482,8,697,3.408127540649576,8
KNd(PO3)4,4371,mp-6433,mp-1117691,36,3049,1.627711071822433,36
KNiF3,4547,mp-560976,mp-1140252,5,3337,1.5267478508254082,5
KOsF6,4431,mp-7984,mp-1140456,8,551,1.5129709184250635,8
KP,4819,mp-7441,mp-1141459,16,2747,2.522955872252492,16
KP(HO2)2,4435,mp-23959,mp-1117028,64,1224,1.5093424616920663,16
KP(HO2)2,4435,mp-23959,mp-1117028,64,2214,1.5238585892398284,16
KPF6,4433,mp-4608,mp-1141728,8,3891,1.3634515026229144,8
KPH3O4F,4404,mp-24214,mp-1140921,40,1458,1.4717336715588185,40
KPS3,4541,mp-8267,mp-1140482,10,35,1.9344249791644088,10
KPSe3,4542,mp-571452,mp-1118144,30,1129,2.3467429911830284,30
KPSe6,4434,mp-18625,mp-1118225,32,4279,2.587695113416571,32
KPrSiSe4,4466,mp-13538,mp-1115209,14,720,2.3016443397420607,14
KS,4814,mp-1287,mp-1140729,12,0,1.752063640396657,12
KSO2F,4538,mp-6560,mp-1140717,10,317,1.4889593681494468,10
KSb,4824,mp-1536,mp-1141432,16,3682,2.937345740630476,16
KSb2,4711,mp-29055,mp-1141687,6,1390,3.9301399466158076,6
KSbO2,4634,mp-10417,mp-1140040,8,3568,1.9073389840298445,8
KSbS2,4635,mp-11703,mp-1140692,8,4245,2.294531469966508,8
KScH4(C2O5)2,4366,mp-554515,mp-1118027,60,2136,1.556565449957052,60
KScO2,4669,mp-8188,mp-1142234,4,146,1.9665045130891439,4
KSe,4815,mp-9268,mp-1141774,12,1483,1.883386046459939,12
KSi,4830,mp-1217,mp-1118267,64,2709,2.45068908676723,64
KSi2N3,4505,mp-1029418,mp-1119000,24,1892,2.114653005420353,12
KSi5N7,4386,mp-1029584,mp-1119183,104,1389,2.0251073222589135,104
KSnAs,4714,mp-3481,mp-1140788,6,3060,3.32137817780511,6
KSnSb,4715,mp-3486,mp-1140194,6,2600,3.551964808384231,6
KSrVO4,4475,mp-556966,mp-1117818,28,3170,1.8174840668719308,28
KTa(CuSe2)2,4452,mp-6013,mp-1116980,32,4448,2.3756744305565105,16
KTa(GeO3)3,4378,mp-540631,mp-1117879,28,1121,1.7896772520950972,28
KTaN2,4668,mp-570755,mp-1119173,64,3455,2.3654733846174074,64
KTaO3,4560,mp-3614,mp-1140169,5,4064,2.3411890141549874,5
KTb(PO3)4,4372,mp-16773,mp-1117711,36,1463,1.6346130021098775,36
KTbGeS4,4467,mp-12011,mp-1115727,14,1202,2.1679759377508474,14
KTe,4821,mp-1554,mp-1141163,12,1430,2.213652938771866,12
KTe,4822,mp-2072,mp-1140439,8,2858,2.261636575579728,8
KTlO,4724,mp-27716,mp-1142207,6,1502,2.2294862636939423,6
KV(CuS2)2,4443,mp-6376,mp-1116973,32,1649,2.426106689052785,16
KV(CuSe2)2,4444,mp-10091,mp-1116967,32,4648,2.6538151153889125,16
KVF3,4554,mp-557257,mp-1140510,5,2293,1.5037163961332594,5
KVN2,4657,mp-1080848,mp-1120062,64,4471,3.5877492015654235,64
KY(PO3)4,4370,mp-18661,mp-1117723,36,3470,1.6347823504470964,36
KYSiS4,4465,mp-863754,mp-1116882,14,4739,2.125647744414237,14
KYTe2,4672,mp-16763,mp-1140471,4,3174,2.5567133198698624,4
KZnF3,4553,mp-5878,mp-1140032,5,4509,1.5328874714081269,5
KZnP,4722,mp-7437,mp-1141519,6,137,2.918650829864154,6
KZnPO4,4460,mp-18591,mp-1117814,28,2232,1.596561826759824,28
KZnSb,4723,mp-10161,mp-1115103,3,2560,4.290720491168511,3
La(NO2)3,2155,mp-30925,mp-1141048,10,4510,1.7762115114291206,10
La2Be2GeO7,2166,mp-19926,mp-1115978,24,3518,1.9750176370520507,24
La2MoO6,2190,mp-546007,mp-1119507,18,2983,2.034157974855116,9
La2TeO6,2191,mp-17350,mp-1115897,36,715,2.037764870309297,36
La2ZnGa2S6O,2164,mp-18129,mp-1115922,24,4709,2.419686963224789,24
La3AgSnSe7,2199,mp-17155,mp-1115888,24,3467,3.0315365191049017,24
La3CuGeSe7,2203,mp-510011,mp-1116392,24,960,3.0028257802720857,24
La3CuSiS7,2205,mp-504650,mp-1116372,24,1526,2.664318111637571,24
La3CuSnS7,2204,mp-510566,mp-1116396,24,4472,2.7463078244557177,24
La3MnGaS7,2212,mp-504891,mp-1116377,24,3763,2.7628197552496183,24
La3Si6N11,2161,mp-1019893,mp-1115534,40,2003,2.3428628498769046,40
La3SiAgS7,2201,mp-17719,mp-1115906,24,2391,2.6632711715732813,24
La4MnS6O,2227,mp-18292,mp-1115965,24,4760,2.6906188879004733,24
La4MnSe6O,2228,mp-16841,mp-1115966,24,1533,2.9193538668827066,24
La5AgSe8,2229,mp-33775,mp-1116280,14,1680,3.1110510014034407,14
La5TlSe8,2230,mp-37829,mp-1116320,14,2671,3.135532756433377,14
La5TlTe8,2231,mp-35907,mp-1116302,14,693,3.5325052016946823,14
La7ScAl8O24,2167,mp-997587,mp-1140738,40,757,2.238972978845436,40
La7YAl8O24,2168,mp-997586,mp-1141075,40,230,2.160555484129025,40
La8Al7BO24,2180,mp-997588,mp-1141306,40,755,2.215851980616033,40
La8Al7GaO24,2181,mp-997585,mp-1142019,40,758,2.1883783950679088,40
LaAlO3,2182,mp-2920,mp-1140379,10,4148,2.1681984072804203,10
LaAlO3,2183,mp-5304,mp-1141509,5,3155,2.1929005905421235,5
LaBO3,2176,mp-7492,mp-1141762,10,585,1.919334606923278,10
LaBr3,2196,mp-23263,mp-1140823,8,1061,2.1009521650861567,8
LaCl3,2195,mp-22896,mp-1140389,8,3905,1.9339941399428666,8
LaClO,2220,mp-23025,mp-1140563,6,3981,2.0701969310510857,6
LaCrO3,2179,mp-19357,mp-1140082,10,3166,2.395170070509958,10
LaCuO2,2206,mp-20072,mp-1139996,4,1069,2.1889913963589094,4
LaF3,2193,mp-334,mp-1116277,24,2588,1.70304854109721,24
LaF3,2194,mp-17171,mp-1115890,24,1559,1.746158163893905,24
LaGeBO5,2160,mp-19957,mp-1115980,24,1179,1.9194414986309645,24
LaH6(ClO3)3,2151,mp-554650,mp-1116467,38,2110,1.6924756029753234,38
LaHBr2,2198,mp-696944,mp-1140144,8,2609,1.9979889055976756,8
LaIO,2222,mp-30993,mp-1141729,6,1006,2.1139903815612158,6
LaOF,2218,mp-7100,mp-1140816,6,3361,1.8843617840885367,6
LaOF,2219,mp-35555,mp-1114873,12,1409,1.939753077069349,3
LaSeF,2224,mp-7738,mp-1141454,6,136,2.5115599402230737,6
LaSi3N5,2156,mp-1019967,mp-1115536,36,1529,2.3172083059866093,36
LaTa7O19,2150,mp-14485,mp-1115821,54,2343,2.3750652622612276,54
Li10BrN3,2892,mp-28989,mp-1116869,14,3674,2.261559565137891,14
Li10Sn(PSe6)2,2805,mp-705516,mp-1118319,50,294,2.2758664284179773,50
Li11TiSb5,2885,mp-677323,mp-1117275,34,3084,3.5587880427658702,17
Li2AgF3,2743,mp-760580,mp-1117117,12,1227,1.6274776524953398,12
Li2AlCoO4,2685,mp-770553,mp-1118168,32,3886,1.9504243982613971,32
Li2AlFeO4,2686,mp-770707,mp-1118050,32,1177,1.8370946264867976,32
Li2B4O7,2574,mp-4779,mp-1140664,52,4432,1.5940514420837149,52
Li2BeSiO4,2696,mp-554159,mp-1117068,32,1733,1.6574063070552938,16
Li2BeSiO4,2697,mp-8070,mp-1117034,16,2816,1.6683377955318281,16
Li2CaGeO4,2710,mp-7611,mp-1119746,16,3499,1.814903486873797,8
Li2CaHfF8,2604,mp-16577,mp-1115225,24,2697,1.5110997099243098,12
Li2CaSiO4,2711,mp-7610,mp-1119745,16,3599,1.745535829862376,8
Li2CoSnO4,2657,mp-754851,mp-1119842,16,1561,2.1109744195513125,8
Li2Cr(H2O3)2,2577,mp-505245,mp-1118059,52,4425,1.6600029116440327,52
Li2CrFeO4,2674,mp-754901,mp-1119818,16,2093,2.2639493516125015,8
Li2CuF4,2719,mp-758688,mp-1118408,28,2155,1.5280083987552775,28
Li2CuPO4,2653,mp-27047,mp-1117356,16,777,1.7875701384840819,16
Li2CuPO4,2654,mp-27063,mp-1117455,16,2673,1.7687171433932938,16
Li2FeSiO4,2660,mp-752853,mp-1119795,16,4202,1.7496190061458137,8
Li2Ge2O5,2635,mp-7998,mp-1117145,36,4301,1.6985767571705437,18
Li2GeF6,2634,mp-5368,mp-1116406,27,1823,1.4448813100043916,27
Li2GeN2,2804,mp-1029776,mp-1118958,20,3208,2.2123415950827607,20
Li2HfN2,2809,mp-1097065,mp-1119135,5,3685,2.6615128529967076,5
Li2Mn3TeO8,2569,mp-753235,mp-1118411,56,1828,4.0477872967832695,28
Li2MnBr4,2721,mp-675475,mp-1119634,14,3119,2.00512717801141,7
Li2MnBr4,2722,mp-28250,mp-1139984,7,4464,1.9121541081547622,7
Li2MnF4,2720,mp-758876,mp-1119743,7,2044,1.395594377556268,7
Li2MnO2F,2767,mp-753906,mp-1117442,12,1865,2.006910835683369,12
Li2O,2886,mp-1960,mp-1140763,3,4595,1.7092905230475297,3
Li2O2,2834,mp-841,mp-1140932,8,1566,1.7775451236654127,8
Li2PNO2,2738,mp-1020019,mp-1115537,12,3225,1.7251919699944507,12
Li2S,2888,mp-1153,mp-1140499,3,4583,1.965705980048936,3
Li2Se,2889,mp-2286,mp-1141722,3,1793,2.079663434308561,3
Li2SiN2,2807,mp-684024,mp-1118779,160,1176,2.0651494699738646,160
Li2SnN2,2806,mp-1029385,mp-1119339,5,2387,2.5315980460307386,5
Li2SnTeO6,2615,mp-8673,mp-1117251,20,1664,1.9590753771443643,20
Li2Ta2(OF2)3,2579,mp-561011,mp-1117839,39,4527,1.6777932927906638,39
Li2Te,2891,mp-2530,mp-1142243,3,4504,2.228751518957051,3
Li2TeO4,2717,mp-13843,mp-1118203,28,4265,1.8398767168844041,28
Li2TlBi,2853,mp-865713,mp-1141521,4,4545,9.769216959408778,4
Li2V(PO4)2,2578,mp-540312,mp-1118271,26,1378,1.988345375766829,26
Li2VF6,2639,mp-753667,mp-1141365,9,1928,1.6106889320821056,9
Li2WS4,2716,mp-753195,mp-1119692,14,3015,1.8727595503249566,7
Li2ZnGeO4,2679,mp-8184,mp-1117006,16,1847,1.808552367687114,16
Li3AlF6,2728,mp-556020,mp-1117657,40,3398,1.4015324945691887,40
Li3AlN2,2854,mp-13944,mp-1118541,96,1617,2.145332142116927,48
Li3As,2896,mp-757,mp-1140694,8,571,2.7488179277646254,8
Li3BN2,2846,mp-5001,mp-1118682,24,3589,1.942225527584271,24
Li3Bi,2899,mp-23222,mp-1140502,4,4600,3.711693234452241,4
Li3CrClO4,2753,mp-756743,mp-1117287,18,3560,1.8200303111029041,18
Li3CuF4,2793,mp-752895,mp-1118430,16,1306,1.5263746809570273,16
Li3FeOF4,2750,mp-754295,mp-1115256,18,1894,1.6828170825533395,9
Li3GaGeO5,2726,mp-17685,mp-1117952,40,2299,1.7640212583753065,40
Li3GaN2,2851,mp-3887,mp-1118684,96,607,2.2873797236138986,48
Li3GaSiO5,2727,mp-16996,mp-1117875,40,1897,1.70212377144946,40
Li3InN2,2852,mp-1029562,mp-1119163,96,1481,2.5386856835772336,48
Li3LaP2,2860,mp-8407,mp-1142053,6,88,3.480852386030394,6
Li3LaSb2,2862,mp-8405,mp-1141890,6,90,4.026095378900008,6
Li3N,2894,mp-2251,mp-1141823,4,2008,2.4498979570586266,4
Li3N,2895,mp-2341,mp-1140454,8,1640,2.3616378497419253,8
Li3NbS4,2796,mp-755309,mp-1119714,8,1456,1.743191326274887,8
Li3P7,2725,mp-28336,mp-1116148,40,3432,2.585373345057408,40
Li3PO4,2786,mp-13725,mp-1117031,16,3263,1.585032386630212,16
Li3Sb,2897,mp-7955,mp-1141470,8,690,2.879409661718893,8
Li3Sb,2898,mp-2074,mp-1140838,4,4559,3.1917080066948627,4
Li3SbO3,2815,mp-756935,mp-1118039,56,3424,2.022057368127819,28
Li3SbS4,2789,mp-760415,mp-1119739,16,3040,2.124146338336101,8
Li3SbS4,2790,mp-850275,mp-1119882,8,2733,1.7295311503410395,8
Li3SbS4,2791,mp-756316,mp-1116993,16,2474,2.0955808264058917,16
Li3ScN2,2857,mp-542435,mp-1118714,96,2564,2.3805522468536595,48
Li3VS4,2795,mp-760375,mp-1119735,8,4618,1.7793327401023116,8
Li3Y3ZrO8,2624,mp-755289,mp-1117209,30,3180,1.9695945437238263,15
